leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
117,ZNF341,,False,1194.8774387193596,61,12,0,27,0.61,0.12,0.0,0.27,805.72,421.0,69,2000,3.7700912687182426,19.209718704223633,73,27
118,CLTC,,False,1185.8829414707354,55,13,0,32,0.55,0.13,0.0,0.32,814.71,433.0,1,2000,9.949778045713902,115.24654388427734,68,32
119,PMPCB,,False,1174.897448724362,59,8,0,33,0.59,0.08,0.0,0.33,825.69,419.5,8,2000,7.736870999336243,47.438507080078125,67,33
120,TMEM86A,,False,1167.6138069034519,55,13,0,32,0.55,0.13,0.0,0.32,832.97,442.0,1,2000,10.82351760685444,83.83316040039062,68,32
121,KIAA1804,,False,1161.320660330165,56,16,0,28,0.56,0.16,0.0,0.28,839.26,444.5,128,2000,3.21255391061306,14.476400375366211,72,28
122,PXN,,False,1160.6603301650825,57,8,0,35,0.57,0.08,0.0,0.35,839.92,343.5,10,2000,8.497880918979645,45.484710693359375,65,35
123,C20orf107,,False,1159.8999499749875,57,11,0,32,0.57,0.11,0.0,0.32,840.68,409.0,34,2000,5.258409602642059,26.694778442382812,68,32
124,COL1A1,,False,1156.488244122061,62,7,0,31,0.62,0.07,0.0,0.31,844.09,414.5,36,2000,4.420167231559754,25.455114364624023,69,31
125,DNM1P35,,False,1156.328164082041,54,17,0,29,0.54,0.17,0.0,0.29,844.25,450.5,7,2000,4.20697490632534,57.17583465576172,71,29
126,ARHGEF2,,False,1152.6063031515757,62,3,0,35,0.62,0.03,0.0,0.35,847.97,351.0,13,2000,7.557771551609039,46.031463623046875,65,35
127,KCNJ11,,False,1149.2746373186594,61,7,0,32,0.61,0.07,0.0,0.32,851.3,456.5,31,2000,4.762381687164306,25.429973602294922,68,32
128,UBXN10,,False,1148.8544272136066,58,11,0,31,0.58,0.11,0.0,0.31,851.72,439.0,22,2000,4.478379999101162,40.265708923339844,69,31
129,TMEM217,,False,1147.6738369184593,57,11,0,32,0.57,0.11,0.0,0.32,852.9,420.5,7,2000,5.227891491651535,40.320499420166016,68,32
130,WNT3,,False,1140.3001500750377,55,13,0,32,0.55,0.13,0.0,0.32,860.27,456.5,6,2000,5.455388724803925,75.82981872558594,68,32
131,SCG3,,False,1132.6663331665832,47,25,0,28,0.47,0.25,0.0,0.28,867.9,524.5,58,2000,2.70685467004776,19.26422882080078,72,28
132,TMEM45B,pam50,True,1130.2751375687842,53,15,0,32,0.53,0.15,0.0,0.32,870.29,449.5,8,2000,4.948780051469803,52.33152770996094,68,32
133,C1orf51,,False,1130.0350175087542,56,11,0,33,0.56,0.11,0.0,0.33,870.53,431.5,22,2000,5.2962188625335695,40.230628967285156,67,33
134,KGFLP2,,False,1123.0915457728865,54,10,0,36,0.54,0.1,0.0,0.36,877.47,391.5,9,2000,7.9861128199100495,51.73318099975586,64,36
135,ALDH3B2,,False,1119.389694847424,52,17,0,31,0.52,0.17,0.0,0.31,881.17,481.5,38,2000,3.632095590829849,22.804126739501953,69,31
136,CALCOCO2,,False,1117.558779389695,59,0,0,41,0.59,0.0,0.0,0.41,883.0,195.0,10,2000,11.548120574951172,40.981956481933594,59,41
137,APPBP2,,False,1114.327163581791,56,5,0,39,0.56,0.05,0.0,0.39,886.23,384.5,11,2000,10.123245150446891,49.607696533203125,61,39
138,RPL13P5,,False,1113.8969484742372,56,12,0,32,0.56,0.12,0.0,0.32,886.66,451.5,102,2000,3.558551026582718,16.267181396484375,68,32
139,MFSD4,,False,1111.255627813907,52,11,0,37,0.52,0.11,0.0,0.37,889.3,490.5,3,2000,9.583349477946758,78.92484283447266,63,37
140,SFRP1,pam50,True,1111.0755377688845,59,1,0,40,0.59,0.01,0.0,0.4,889.48,276.0,9,2000,9.829069681167603,51.516090393066406,60,40
141,DMRTC2,,False,1109.2546273136568,56,7,0,37,0.56,0.07,0.0,0.37,891.3,370.5,9,2000,7.43530539393425,45.83271026611328,63,37
142,BZW2,,False,1106.8434217108554,45,21,0,34,0.45,0.21,0.0,0.34,893.71,545.5,15,2000,6.116561979055405,40.531280517578125,66,34
143,EIF5,,False,1105.28264132066,51,19,0,30,0.51,0.19,0.0,0.3,895.27,497.0,38,2000,2.6541201269626615,23.025177001953125,70,30
144,NR2F1,,False,1100.7503751875936,56,6,0,38,0.56,0.06,0.0,0.38,899.8,326.5,23,2000,6.955388619899749,34.570499420166016,62,38
145,KERA,,False,1100.7303651825914,53,12,0,35,0.53,0.12,0.0,0.35,899.82,415.5,14,2000,5.28508776307106,43.416290283203125,65,35
146,RNASEH1,,False,1098.999499749875,49,19,0,32,0.49,0.19,0.0,0.32,901.55,518.5,39,2000,3.4266110503673555,23.936866760253906,68,32
