leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
1,C6orf97,,False,1992.6763381690846,100,0,0,0,1.0,0.0,0.0,0.0,8.32,8.0,1,27,38.39058654785156,78.4411849975586,100,0
2,TBC1D9,,False,1991.7258629314656,100,0,0,0,1.0,0.0,0.0,0.0,9.27,7.0,1,82,39.42181835174561,129.51271057128906,100,0
3,GATA3,brca_driver,True,1990.4152076038015,100,0,0,0,1.0,0.0,0.0,0.0,10.58,10.0,1,35,32.875200123786925,81.23287963867188,100,0
4,GPR77,,False,1990.2151075537768,100,0,0,0,1.0,0.0,0.0,0.0,10.78,9.5,1,39,32.71289449214935,71.92754364013672,100,0
5,THSD4,,False,1989.9549774887441,100,0,0,0,1.0,0.0,0.0,0.0,11.04,9.0,1,128,35.143858213424686,99.42989349365234,100,0
6,ESR1,brca_driver|pam50,True,1988.5142571285644,100,0,0,0,1.0,0.0,0.0,0.0,12.48,12.0,4,31,26.42545126914978,49.1500244140625,100,0
7,AGR3,,False,1971.4657328664332,99,0,0,1,0.99,0.0,0.0,0.01,29.52,9.0,1,2000,34.28896091461181,79.73299407958984,99,1
8,SLC39A6,pam50,True,1967.7438719359684,100,0,0,0,1.0,0.0,0.0,0.0,33.24,20.0,1,379,15.972270554304123,61.59383010864258,100,0
9,FLJ45983,,False,1953.6668334167082,100,0,0,0,1.0,0.0,0.0,0.0,47.31,32.0,7,360,9.823424878120422,35.90275573730469,100,0
10,CYP2B7P1,,False,1911.1655827913955,97,0,0,3,0.97,0.0,0.0,0.03,89.79,25.0,2,2000,13.529004930257797,84.90611267089844,97,3
11,FSIP1,,False,1910.6153076538276,97,0,0,3,0.97,0.0,0.0,0.03,90.34,17.0,1,2000,22.1641326212883,139.06886291503906,97,3
12,TCEAL1,,False,1894.9174587293644,97,1,0,2,0.97,0.01,0.0,0.02,106.03,37.0,2,2000,9.447185649871827,60.62730026245117,98,2
13,CA12,,False,1889.3246623311654,95,0,0,5,0.95,0.0,0.0,0.05,111.62,8.5,1,2000,36.32173465490341,139.2974395751953,95,5
14,NAT1,pam50,True,1880.1700850425214,96,0,0,4,0.96,0.0,0.0,0.04,120.77,21.5,2,2000,16.838624121546744,94.53142547607422,96,4
15,C6orf211,,False,1858.8994497248627,95,0,0,5,0.95,0.0,0.0,0.05,142.03,21.0,1,2000,16.591234694719315,129.65283203125,95,5
16,RABEP1,,False,1847.7938969484742,96,0,0,4,0.96,0.0,0.0,0.04,153.13,25.5,1,2000,16.09446851015091,73.85166931152344,96,4
17,DNALI1,,False,1845.6428214107052,93,1,0,6,0.93,0.01,0.0,0.06,155.28,17.0,1,2000,24.8158882522583,144.9981231689453,94,6
18,IFT140,,False,1798.95947973987,97,1,0,2,0.97,0.01,0.0,0.02,201.94,143.5,21,2000,2.7370203632116317,12.305025100708008,98,2
19,ADCY9,,False,1798.1590795397701,95,2,0,3,0.95,0.02,0.0,0.03,202.74,114.5,26,2000,3.116815142631531,7.085750102996826,97,3
20,TCEAL6,,False,1794.277138569285,97,1,0,2,0.97,0.01,0.0,0.02,206.62,146.5,50,2000,2.5993675458431245,5.694906711578369,98,2
21,LYPD1,,False,1785.442721360681,95,2,0,3,0.95,0.02,0.0,0.03,215.45,129.5,50,2000,2.7264883387088776,4.923718452453613,97,3
22,CT62,,False,1772.3261630815407,89,0,0,11,0.89,0.0,0.0,0.11,228.56,5.0,1,2000,42.51596472024917,131.47286987304688,89,11
23,DACH1,,False,1751.8059029514757,90,1,0,9,0.9,0.01,0.0,0.09,249.07,45.0,4,2000,6.909437383413315,44.92338180541992,91,9
24,TRIM66,,False,1714.367183591796,95,0,0,5,0.95,0.0,0.0,0.05,286.49,184.5,59,2000,2.1793742686510087,4.317513942718506,95,5
25,SH3BGRL,,False,1659.4497248624311,88,3,0,9,0.88,0.03,0.0,0.09,341.38,155.0,34,2000,2.5773998522758483,7.084712028503418,91,9
26,MICAL3,,False,1659.169584792396,90,2,0,8,0.9,0.02,0.0,0.08,341.66,192.0,26,2000,2.4355498629808428,10.684379577636719,92,8
27,GREB1,,False,1644.752376188094,86,0,0,14,0.86,0.0,0.0,0.14,356.07,45.0,1,2000,9.165009859800339,77.75885772705078,86,14
