leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
84,ADAMTS15,,False,1565.0225112556277,68,25,7,0,0.68,0.25,0.07,0.0,435.76,336.0,36,1429,3.6809772336483,12.060799598693848,100,0
85,GPR139,,False,1563.9219609804898,75,15,3,7,0.75,0.15,0.03,0.07,436.86,282.0,15,2000,4.65876008272171,20.77889633178711,95,5
86,TRIM3,,False,1560.2501250625314,68,20,6,6,0.68,0.2,0.06,0.06,440.53,236.0,2,2000,6.859143318086862,48.73500061035156,95,5
87,ABAT,,False,1559.3896948474235,69,18,9,4,0.69,0.18,0.09,0.04,441.39,237.5,26,2000,5.073740405142307,15.666358947753906,96,4
88,RABEP1,,False,1558.439219609805,62,35,3,0,0.62,0.35,0.03,0.0,442.34,406.0,36,1249,3.2791305965185167,14.841598510742188,100,0
89,RAB27B,,False,1553.1165582791396,64,33,3,0,0.64,0.33,0.03,0.0,447.66,422.0,73,1499,3.074043820351362,9.801277160644531,100,0
90,SH3BGRL,,False,1549.7648824412204,67,25,6,2,0.67,0.25,0.06,0.02,451.01,360.0,8,2000,3.5824358244240284,23.760419845581055,99,1
91,IFT140,,False,1534.847423711856,63,32,4,1,0.63,0.32,0.04,0.01,465.92,375.5,51,1564,3.2561462278664113,11.635259628295898,100,0
92,SCUBE2,,False,1532.4962481240623,73,10,6,11,0.73,0.1,0.06,0.11,468.27,219.0,2,2000,8.815215672180056,47.46967697143555,91,9
93,ELAC1,,False,1532.1960980490246,70,17,5,8,0.7,0.17,0.05,0.08,468.57,224.0,21,2000,5.346434118673205,18.449594497680664,94,6
94,CPT1A,,False,1528.8444222111057,66,26,5,3,0.66,0.26,0.05,0.03,471.92,374.0,59,2000,3.5520682147145273,10.936821937561035,97,3
95,LOC150622,,False,1527.6138069034519,61,21,16,2,0.61,0.21,0.16,0.02,473.15,263.0,6,1601,6.494453154876828,26.652481079101562,100,0
96,FGD3,,False,1526.8234117058528,64,23,12,1,0.64,0.23,0.12,0.01,473.94,358.0,9,2000,5.021086497008801,28.701303482055664,99,1
97,KCNJ11,,False,1523.9719859929965,60,31,7,2,0.6,0.31,0.07,0.02,476.79,372.5,20,2000,4.087832868695259,18.699922561645508,99,1
98,TNFSF4,,False,1523.5317658829417,63,31,6,0,0.63,0.31,0.06,0.0,477.23,419.0,102,1304,2.906410884261131,7.390456676483154,100,0
99,PLEKHA8,,False,1523.0515257628815,58,34,6,2,0.58,0.34,0.06,0.02,477.71,405.5,6,1600,4.1575007589161395,34.95185089111328,100,0
100,PDZK1,,False,1521.4407203601802,65,28,7,0,0.65,0.28,0.07,0.0,479.32,419.0,15,1112,3.1246339005231856,22.757356643676758,100,0
