task,rerank_profile,selected_batch_size,test_id,repeat_id,split_seed,model_seed,n_panel_genes,n_nonzero_gain_genes,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,xgb_colsample_bytree,xgb_colsample_bynode,elapsed_seconds,n_train,n_test,model_accuracy,model_balanced_accuracy,model_f1_macro,model_auc,model_auprc,primary_metric
tnbc_status,auc_bytree03_bynode04_depth4,100,test_043,43,1140705837,1739866785,2000,630,150,4,0.03,0.8,0.3,0.4,267.661,508,218,0.9495412844036697,0.9266089293713603,0.9132510943095902,0.9610273256682097,0.8764838204065717,0.9610273256682097
tnbc_status,auc_bytree03_bynode04_depth4,100,test_044,44,1273884291,1064692943,2000,621,150,4,0.03,0.8,0.3,0.4,273.843,508,218,0.9403669724770642,0.9210840674929073,0.8995142360741766,0.9707331641033299,0.8246112614723882,0.9707331641033299
tnbc_status,auc_bytree03_bynode04_depth4,100,test_045,45,1371841911,640799146,2000,649,150,4,0.03,0.8,0.3,0.4,280.028,508,218,0.9495412844036697,0.9158578467970733,0.9114312096029548,0.9774525907122592,0.8875645530175116,0.9774525907122592
tnbc_status,auc_bytree03_bynode04_depth4,100,test_046,46,2058208457,1531306315,2000,691,150,4,0.03,0.8,0.3,0.4,286.338,508,218,0.963302752293578,0.9456473047633269,0.9362573099415205,0.9877557115126177,0.9417569293159098,0.9877557115126177
tnbc_status,auc_bytree03_bynode04_depth4,100,test_047,47,154950251,1141883633,2000,695,150,4,0.03,0.8,0.3,0.4,292.613,508,218,0.9587155963302753,0.9536359563983874,0.9304329326667375,0.9786471554427356,0.8665237276622535,0.9786471554427356
tnbc_status,auc_bytree03_bynode04_depth4,100,test_048,48,2070693194,1047399546,2000,592,150,4,0.03,0.8,0.3,0.4,298.863,508,218,0.9311926605504587,0.8833059578915933,0.8792243767313019,0.9499776019113036,0.7610813922024449,0.9499776019113036
tnbc_status,auc_bytree03_bynode04_depth4,100,test_049,49,223199314,2070072495,2000,626,150,4,0.03,0.8,0.3,0.4,305.058,508,218,0.944954128440367,0.9238464984321337,0.9063171465406102,0.9737195759295206,0.8181378822967047,0.9737195759295206
tnbc_status,auc_bytree03_bynode04_depth4,100,test_050,50,771560038,914227766,2000,670,150,4,0.03,0.8,0.3,0.4,311.465,508,218,0.9541284403669725,0.9186202777362998,0.9186202777362998,0.9793937583992833,0.8765199042218554,0.9793937583992833
tnbc_status,auc_bytree03_bynode04_depth4,100,test_051,51,1945754350,1038696691,2000,646,150,4,0.03,0.8,0.3,0.4,317.686,508,218,0.944954128440367,0.9238464984321337,0.9063171465406102,0.9711811258772585,0.8328160443155406,0.9711811258772585
tnbc_status,auc_bytree03_bynode04_depth4,100,test_052,52,2116230086,288484127,2000,664,150,4,0.03,0.8,0.3,0.4,323.959,508,218,0.963302752293578,0.9563983873376138,0.9375447643604069,0.9647603404509482,0.8233200230550416,0.9647603404509482
